Date,Open,High,Low,Close,Adj Close,Volume
2011-01-12,5.402,5.48,5.304,5.392,5.392,4822000
2021-02-18,780.900024,794.690002,776.27002,787.380005,787.380005,17957100
2015-02-04,43.658001,44.296001,43.360001,43.709999,43.709999,16527000
2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000
2013-10-24,33.0,34.900002,32.566002,34.630001,34.630001,54128500
2014-11-26,49.667999,49.799999,49.32,49.688,49.688,9906000
2015-11-04,45.400002,46.548,45.040001,46.326,46.326,63632000
2018-04-10,59.793999,61.419998,58.736,60.939999,60.939999,54949000
2012-05-16,5.916,6.036,5.776,5.836,5.836,6285500
2010-07-12,3.59,3.614,3.4,3.41,3.41,11012500
2019-05-13,46.402,46.493999,44.900002,45.402,45.402,54174000
2016-12-23,41.599998,42.689999,41.542,42.667999,42.667999,23352500
2012-06-12,5.846,5.968,5.762,5.932,5.932,2845000
2014-12-08,44.307999,44.972,42.467999,42.872002,42.872002,46128000
2016-01-14,40.442001,42.0,38.675999,41.236,41.236,32453500
2011-07-15,5.558,5.566,5.48,5.516,5.516,3545000
2013-08-28,33.812,34.299999,32.650002,33.290001,33.290001,73700500
2012-12-18,6.852,7.014,6.852,6.918,6.918,7769500
2017-03-01,50.835999,50.970001,49.821999,50.004002,50.004002,24047500
2014-05-27,41.703999,42.773998,41.540001,42.312,42.312,26705500
2010-11-30,6.748,7.066,6.682,7.066,7.066,11113000
2018-09-17,58.007999,60.174,57.625999,58.967999,58.967999,34438000
2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500
2010-12-07,6.098,6.48,6.01,6.312,6.312,6556500
2012-10-17,5.65,5.768,5.56,5.764,5.764,3340000
2012-12-17,6.754,6.9,6.75,6.88,6.88,4124500
2017-06-26,77.337997,77.389999,74.620003,75.498001,75.498001,33020500
2020-07-17,302.690002,307.502014,298.0,300.167999,300.167999,46650000
2021-07-06,681.710022,684.0,651.400024,659.580017,659.580017,23284500
2020-01-06,88.094002,90.311996,88.0,90.307999,90.307999,50665000
2022-02-01,935.210022,943.700012,905.0,931.25,931.25,24379400
2017-08-08,71.505997,73.716003,71.480003,73.043999,73.043999,37249000
2010-07-29,4.154,4.176,4.0,4.07,4.07,3080000
2016-02-10,30.1,30.993999,28.348,28.733999,28.733999,52032500
2013-05-14,18.844,19.424,16.23,16.648001,16.648001,185819500
2017-07-17,65.108002,65.419998,62.689999,63.914001,63.914001,49384500
2020-12-08,625.51001,651.280029,618.5,649.880005,649.880005,64265000
2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000
2011-09-08,4.716,4.806,4.656,4.722,4.722,2528500
2019-06-27,43.889999,44.580002,43.470001,44.568001,44.568001,31698500
2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600
2010-09-03,4.174,4.26,4.132,4.21,4.21,2173000
2011-05-04,5.356,5.4,5.15,5.338,5.338,5222500
2015-05-14,48.964001,48.978001,48.25,48.82,48.82,14479500
2021-03-12,670.0,694.880005,666.140015,693.72998,693.72998,33583800
2021-02-01,814.289978,842.0,795.559998,839.809998,839.809998,25391400
2011-08-26,4.542,4.79,4.414,4.746,4.746,3809000
2010-12-14,6.058,6.078,5.552,5.706,5.706,8828500
2019-11-12,69.379997,70.073997,68.807999,69.986,69.986,36797000
2014-06-12,41.02,41.976002,40.542,40.703999,40.703999,29968500
2012-08-13,5.938,6.26,5.82,6.234,6.234,4350500
2018-03-26,61.467999,61.518002,58.271999,60.835999,60.835999,41876000
2015-10-22,42.312,43.150002,41.880001,42.344002,42.344002,14126000
2014-05-09,35.972,36.68,35.444,36.452,36.452,42476000
2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800
2011-01-27,4.948,5.016,4.906,4.984,4.984,4478500
2011-07-14,5.706,5.792,5.45,5.522,5.522,5795000
2019-05-10,47.950001,48.397999,47.203999,47.903999,47.903999,35041500
2019-12-02,65.879997,67.276001,65.737999,66.973999,66.973999,30372500
2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500
2017-12-21,65.917999,66.748001,65.442001,66.332001,66.332001,21926000
2013-03-06,7.402,7.576,7.394,7.538,7.538,5750000
2012-08-20,6.03,6.078,5.82,5.902,5.902,5895500
2016-09-20,41.369999,41.549999,40.782001,40.928001,40.928001,12052500
2014-02-04,36.139999,36.32,35.240002,35.745998,35.745998,23431500
2012-02-02,5.944,6.176,5.922,6.05,6.05,4028500
2017-08-18,70.582001,70.800003,69.160004,69.491997,69.491997,27041000
2011-12-22,5.52,5.61,5.46,5.554,5.554,5047000
2017-04-05,60.408001,60.976002,58.84,59.0,59.0,39404500
2016-08-17,44.866001,44.966,44.560001,44.647999,44.647999,8935500
2012-07-17,7.0,7.042,6.476,6.67,6.67,12846500
2017-04-04,59.377998,60.962002,58.905998,60.740002,60.740002,50673000
2015-10-09,44.186001,44.874001,43.672001,44.138,44.138,30792000
2022-02-09,935.0,946.27002,920.0,932.0,932.0,17419800
2010-12-31,5.314,5.45,5.3,5.326,5.326,7089500
2021-02-09,855.119995,859.799988,841.75,849.460022,849.460022,15157700
2015-01-13,40.664001,41.521999,40.181999,40.849998,40.849998,22386500
2019-04-09,54.330002,55.0,53.922001,54.462002,54.462002,29520000
2016-06-24,38.009998,39.023998,37.945999,38.630001,38.630001,35132500
2016-07-05,41.945999,42.908001,41.599998,42.796001,42.796001,25876500
2015-05-11,47.257999,48.576,47.062,47.897999,47.897999,28361500
2021-09-20,734.559998,742.0,718.619995,730.169983,730.169983,24757700
2013-07-22,23.978001,25.336,23.976,24.486,24.486,48989000
2021-10-21,856.0,900.0,855.5,894.0,894.0,31481500
2014-05-08,36.400002,38.880001,35.599998,35.717999,35.717999,100283000
2011-02-16,4.62,4.994,4.614,4.946,4.946,20575500
2011-12-13,6.114,6.186,5.782,5.89,5.89,4970500
2013-10-18,36.830002,37.192001,36.504002,36.68,36.68,29654000
2018-11-09,69.800003,70.800003,69.045998,70.101997,70.101997,25494000
2013-10-11,34.549999,35.858002,34.240002,35.740002,35.740002,41555500
2021-04-21,704.77002,744.840027,698.0,744.119995,744.119995,31215500
2016-12-13,38.636002,40.256001,38.599998,39.630001,39.630001,34119500
2012-02-03,6.082,6.266,6.05,6.23,6.23,3822500
2017-05-30,65.199997,67.255997,65.152,67.019997,67.019997,38914500
2012-08-03,5.38,5.51,5.348,5.454,5.454,6047500
2022-01-21,996.340027,1004.549988,940.5,943.900024,943.900024,34472000
2012-08-02,5.368,5.37,5.104,5.22,5.22,6525500
2017-07-13,66.022003,66.32,63.993999,64.681999,64.681999,42972500
2014-01-03,30.0,30.438,29.719999,29.912001,29.912001,23475000
2022-01-04,1189.550049,1208.0,1123.050049,1149.589966,1149.589966,33416100
2017-03-24,51.139999,52.778,51.001999,52.632,52.632,28236500
2011-02-18,4.666,4.698,4.592,4.636,4.636,11853500
2021-02-04,855.0,856.5,833.419983,849.98999,849.98999,15812700
2019-02-04,62.596001,63.060001,60.375999,62.577999,62.577999,36760500
2022-01-25,914.200012,951.26001,903.210022,918.400024,918.400024,28865300
2012-05-08,6.5,6.546,5.874,6.038,6.038,15486000
2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100
2014-09-02,55.099998,56.978001,54.860001,56.824001,56.824001,49262000
2011-07-18,5.468,5.49,5.326,5.446,5.446,4259500
2014-03-03,47.452,50.330002,46.998001,50.112,50.112,65446500
2015-03-09,38.877998,38.897999,37.650002,38.175999,38.175999,33683500
2018-08-21,62.122002,64.958,61.799999,64.379997,64.379997,65861000
2021-06-01,627.799988,633.799988,620.549988,623.900024,623.900024,18084900
2012-10-23,5.476,5.712,5.474,5.678,5.678,3745000
2021-06-24,674.98999,697.619995,667.609985,679.820007,679.820007,45982400
2018-08-09,73.110001,73.402,69.146004,70.489998,70.489998,85919000
2018-11-29,69.400002,69.5,67.910004,68.234001,68.234001,15403500
2010-11-08,4.9,5.0,4.806,4.996,4.996,2547500
2010-10-05,4.23,4.256,4.202,4.224,4.224,1660000
2018-07-19,63.265999,64.708,62.801998,64.045998,64.045998,29576500
2011-06-08,5.688,5.72,5.404,5.424,5.424,8479500
2018-08-28,63.681999,63.776001,62.237999,62.372002,62.372002,38245500
2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500
2011-09-29,5.144,5.164,4.71,4.824,4.824,4648000
2014-11-11,48.509998,50.363998,48.400002,50.216,50.216,39744000
2017-06-05,67.699997,69.688004,66.842003,69.463997,69.463997,33922000
2020-11-17,460.170013,462.0,433.01001,441.609985,441.609985,61188300
2011-11-03,6.0,6.498,5.906,6.492,6.492,12548500
2021-11-11,1102.77002,1104.969971,1054.680054,1063.51001,1063.51001,22396600
2018-02-09,63.986,64.195999,58.952,62.084,62.084,64668500
2015-03-11,38.23,39.236,38.202,38.748001,38.748001,24874500
2013-05-06,11.278,11.932,11.1,11.9,11.9,21833500
2013-04-05,8.4,8.4,8.1,8.274,8.274,7762000
2019-08-14,46.242001,46.299999,43.338001,43.924,43.924,47813000
2014-07-23,44.001999,44.950001,43.886002,44.498001,44.498001,15416500
2011-05-25,5.38,5.802,5.234,5.796,5.796,23465500
2021-03-22,684.590027,699.619995,668.75,670.0,670.0,39512200
2019-05-08,49.388,50.119999,48.84,48.967999,48.967999,30882000
2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500
2018-02-12,63.226002,63.616001,61.25,63.146,63.146,31139000
2012-11-28,6.4,6.858,6.382,6.646,6.646,7626000
2017-01-17,47.34,47.992001,46.874001,47.116001,47.116001,23087500
2015-09-25,53.321999,53.382,51.23,51.382,51.382,18867000
2013-07-19,23.700001,24.110001,23.302,23.936001,23.936001,29451500
2018-05-14,60.664001,60.987999,58.324001,58.394001,58.394001,36434000
2014-09-18,52.672001,53.119999,52.464001,52.764,52.764,18463000
2016-05-27,44.998001,45.186001,44.150002,44.608002,44.608002,18251500
2014-07-15,45.346001,45.529999,43.619999,43.916,43.916,28592500
2014-11-10,47.821999,48.576,47.360001,48.386002,48.386002,22886000
2010-08-18,3.918,3.918,3.72,3.754,3.754,3006500
2022-02-23,830.429993,835.299988,760.559998,764.039978,764.039978,31752300
2015-12-21,46.338001,47.166,46.216,46.512001,46.512001,9766000
2016-07-07,42.619999,43.624001,42.602001,43.188,43.188,18060000
2014-07-17,43.231998,44.110001,42.720001,43.080002,43.080002,23247000
2011-09-27,5.2,5.398,5.114,5.238,5.238,3372500
2015-11-25,44.268002,46.166,44.076,45.928001,45.928001,19954000
2015-12-03,47.096001,47.490002,46.0,46.542,46.542,14698000
2014-08-04,46.875999,48.099998,46.653999,47.703999,47.703999,29798500
2011-06-07,5.788,5.878,5.652,5.674,5.674,6110500
2012-10-10,5.678,5.744,5.602,5.68,5.68,2518000
2019-07-26,45.383999,46.051998,44.450001,45.608002,45.608002,50138500
2013-06-27,21.35,22.049999,21.226,21.85,21.85,43724500
2022-03-24,1009.72998,1024.48999,988.799988,1013.919983,1013.919983,22901900
2021-10-14,815.48999,820.25,813.349976,818.320007,818.320007,12247200
2016-09-09,39.818001,39.984001,38.740002,38.894001,38.894001,18785000
2018-05-16,56.765999,57.762001,56.312,57.296001,57.296001,28370000
2015-09-18,51.591999,52.764,51.5,52.124001,52.124001,18815500
2013-09-25,36.712002,37.259998,36.099998,37.048,37.048,41263500
2014-11-04,48.098,48.470001,47.306,47.785999,47.785999,18413000
2010-12-13,6.328,6.354,6.08,6.11,6.11,2052000
2016-02-29,38.48,39.27,37.844002,38.386002,38.386002,22495000
2018-01-19,69.0,70.117996,68.519997,70.003998,70.003998,24441500
2014-04-11,40.122002,41.400002,39.720001,40.756001,40.756001,45336000
2018-12-24,62.700001,62.900002,59.040001,59.077999,59.077999,27799500
2014-05-30,42.060001,42.959999,41.403999,41.554001,41.554001,27905500
2018-09-13,57.604,59.0,57.035999,57.891998,57.891998,31701500
2018-03-14,67.351997,67.961998,64.786003,65.325996,65.325996,39837000
2021-12-09,1060.640015,1062.48999,1002.359985,1003.799988,1003.799988,19812800
2014-02-20,43.001999,43.042,41.254002,41.993999,41.993999,90011500
2011-03-25,4.486,4.6,4.48,4.55,4.55,2840000
2011-05-31,5.938,6.056,5.91,6.028,6.028,16452500
2021-03-29,615.640015,616.47998,596.02002,611.289978,611.289978,28637000
2019-11-15,70.127998,70.559998,69.671997,70.433998,70.433998,24045000
2015-09-09,50.41,50.849998,49.66,49.782001,49.782001,16954000
2012-06-18,5.988,6.466,5.9,6.368,6.368,6284000
2019-07-24,51.834,53.214001,51.632,52.976002,52.976002,55364000
2019-07-01,46.042,46.619999,45.256001,45.433998,45.433998,41067000
2017-04-06,59.375999,60.388,58.82,59.740002,59.740002,27603000
2016-09-19,41.400002,41.886002,41.0,41.268002,41.268002,11497500
2013-09-17,33.015999,33.683998,32.672001,33.245998,33.245998,27484500
2013-07-08,24.274,24.436001,23.764,24.322001,24.322001,39071000
2019-01-17,69.241997,70.300003,68.830002,69.461998,69.461998,18383500
2021-06-23,632.0,657.200012,630.039978,656.570007,656.570007,31099200
2012-11-05,5.96,6.316,5.866,6.3,6.3,10244500
2015-12-30,47.32,48.726002,47.133999,47.618,47.618,18489500
2016-03-22,47.442001,47.798,46.512001,46.848,46.848,21580000
2022-01-13,1109.069946,1115.599976,1026.540039,1031.560059,1031.560059,32403300
2012-07-16,6.864,7.2,6.78,7.192,7.192,8720000
2021-04-14,770.700012,780.789978,728.030029,732.22998,732.22998,49017400
2019-02-15,60.900002,61.599998,60.779999,61.576,61.576,19524500
2019-12-23,82.356003,84.402,82.0,83.844002,83.844002,66598000
2018-10-30,65.678001,67.580002,64.452003,65.980003,65.980003,45633500
2018-10-31,66.508003,68.400002,65.82,67.463997,67.463997,38121500
2014-08-13,52.402,53.127998,51.922001,52.062,52.062,34663000
2010-12-16,6.0,6.182,5.93,6.162,6.162,3950500
2016-07-18,43.928001,45.417999,43.66,45.25,45.25,17060500
2010-11-11,5.72,5.82,5.466,5.608,5.608,9726500
2018-11-23,66.870003,67.5,65.110001,65.166,65.166,21013000
2012-01-25,5.454,5.602,5.41,5.594,5.594,3056000
2014-08-01,45.217999,47.5,45.200001,46.653999,46.653999,59479000
2015-02-25,40.987999,41.428001,40.515999,40.751999,40.751999,19547500
2017-10-23,69.975998,69.989998,67.25,67.403999,67.403999,28736500
2014-05-22,40.07,41.375999,39.911999,40.976002,40.976002,31072500
2011-01-26,4.942,4.976,4.82,4.95,4.95,5399500
2017-11-01,66.449997,66.522003,64.052002,64.216003,64.216003,42286500
2012-06-15,5.878,5.99,5.762,5.982,5.982,3234000
2012-04-24,6.364,6.44,6.2,6.364,6.364,3372500
2016-12-14,39.748001,40.599998,39.352001,39.737999,39.737999,20754500
2013-02-11,7.596,7.83,7.5,7.684,7.684,16331500
2018-05-25,55.526001,55.928001,55.122002,55.77,55.77,19375500
2013-05-08,11.5,11.64,11.142,11.158,11.158,33849500
2014-03-18,47.389999,48.299999,47.004002,48.007999,48.007999,31211500
2016-02-19,32.731998,33.498001,32.5,33.316002,33.316002,14797000
2018-06-18,71.080002,74.746002,70.900002,74.166,74.166,60366000
2013-05-01,11.198,11.198,10.6,10.656,10.656,13714000
2018-12-27,63.967999,64.433998,60.299999,63.226002,63.226002,42875500
2015-01-23,40.057999,40.700001,39.666,40.257999,40.257999,17193000
2013-05-17,18.5,18.888,17.5,18.299999,18.299999,95011000
2012-10-31,5.54,5.67,5.474,5.626,5.626,3876000
2015-06-08,50.169998,51.75,50.062,51.257999,51.257999,25085000
2022-02-28,815.01001,876.859985,814.710022,870.429993,870.429993,33002300
2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500
2015-01-15,38.897999,39.150002,38.0,38.374001,38.374001,26082500
2013-06-04,18.549999,19.284,18.48,18.968,18.968,44280500
2013-04-25,10.1,10.48,10.1,10.4,10.4,13979500
2010-10-20,4.032,4.138,4.008,4.13,4.13,1562500
2014-09-23,49.043999,50.759998,49.0,50.082001,50.082001,28293500
2010-08-20,3.73,3.822,3.702,3.82,3.82,1480000
2012-09-11,5.552,5.632,5.48,5.56,5.56,5074500
2019-01-11,68.417999,69.681999,67.753998,69.452003,69.452003,25195500
2015-01-14,37.166,39.040001,37.0,38.537998,38.537998,57759500
2013-12-04,28.864,28.886,27.426001,27.790001,27.790001,65738500
2013-02-01,7.634,7.7,7.524,7.66,7.66,5503000
2013-10-08,36.880001,37.186001,34.641998,34.945999,34.945999,68786000
2018-05-23,55.551998,55.981998,54.799999,55.813999,55.813999,29925500
2019-03-12,57.298,57.613998,56.212002,56.672001,56.672001,37520500
2012-10-19,5.566,5.64,5.46,5.548,5.548,5137000
2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500
2016-12-02,36.576,36.976002,36.0,36.293999,36.293999,20211500
2011-07-19,5.516,5.622,5.508,5.578,5.578,5130500
2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,76110000
2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500
2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100
2021-08-25,707.030029,716.969971,704.0,711.200012,711.200012,12645600
2017-09-07,69.195999,70.496002,68.690002,70.122002,70.122002,21196000
2012-06-22,6.52,6.796,6.492,6.758,6.758,15233000
2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000
2014-07-29,45.321999,45.66,44.972,45.001999,45.001999,16912000
2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000
2014-09-22,51.0,51.203999,48.942001,50.006001,50.006001,41070500
2020-11-19,492.0,508.609985,487.570007,499.269989,499.269989,62475300
2019-08-20,45.523998,45.818001,44.908001,45.172001,45.172001,20626000
2013-03-26,7.596,7.644,7.532,7.572,7.572,9041000
2016-07-19,45.0,45.82,44.950001,45.051998,45.051998,15575500
2011-07-21,5.782,5.832,5.62,5.74,5.74,5057500
2013-03-21,7.19,7.412,7.148,7.202,7.202,5731500
2013-06-14,20.0,20.504,19.865999,20.059999,20.059999,32823500
2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000
2017-01-25,51.462002,51.692001,50.360001,50.894001,50.894001,25713000
2011-07-08,5.978,5.978,5.718,5.762,5.762,6203000
2014-02-24,41.751999,43.672001,41.664001,43.529999,43.529999,41392000
2012-06-04,5.606,5.682,5.422,5.576,5.576,5154500
2020-10-29,409.959991,418.059998,406.459991,410.829987,410.829987,22655300
2013-09-03,34.68,34.740002,33.279999,33.787998,33.787998,60305500
2021-05-27,620.23999,631.130005,616.210022,630.849976,630.849976,26370600
2016-05-25,43.582001,44.271999,43.301998,43.916,43.916,15634000
2010-09-24,3.99,4.038,3.93,4.02,4.02,2894500
2019-02-20,60.882,61.259998,59.799999,60.512001,60.512001,35710500
2010-12-21,6.36,6.538,6.342,6.452,6.452,3888500
2014-06-23,45.902,47.798,45.644001,47.444,47.444,38955500
2016-10-05,42.448002,42.630001,41.624001,41.692001,41.692001,9387500
2019-03-20,53.938,54.993999,53.259998,54.720001,54.720001,34541000
2021-08-24,710.679993,715.219971,702.640015,708.48999,708.48999,13083100
2014-04-29,39.641998,41.43,39.105999,41.383999,41.383999,28895500
2016-05-20,43.397999,44.110001,43.27,44.056,44.056,45035500
2010-07-13,3.478,3.728,3.38,3.628,3.628,13400500
2011-02-22,4.576,4.6,4.356,4.374,4.374,10323000
2022-01-06,1077.0,1088.0,1020.5,1064.699951,1064.699951,30112200
2018-06-29,70.666,70.772003,68.482002,68.589996,68.589996,32462000
2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000
2017-01-31,49.848,51.178001,49.540001,50.386002,50.386002,20580500
2019-06-11,43.827999,44.18,42.700001,43.419998,43.419998,58267500
2018-05-09,60.082001,61.402,60.009998,61.369999,61.369999,28637000
2013-12-19,29.379999,29.4,27.82,28.143999,28.143999,63700000
2013-02-07,7.838,7.936,7.79,7.896,7.896,5983000
2014-12-10,42.826,43.354,41.540001,41.967999,41.967999,36570500
2019-09-06,45.439999,45.928001,45.034,45.490002,45.490002,20947000
2013-07-16,25.256001,25.264,21.459999,21.809999,21.809999,161859500
2020-11-30,602.210022,607.799988,554.51001,567.599976,567.599976,63003100
2014-02-28,49.93,50.535999,48.509998,48.962002,48.962002,72949000
2014-10-27,46.849998,46.922001,44.062,44.334,44.334,47766500
2016-10-17,39.41,39.678001,38.400002,38.792,38.792,22770500
2011-06-24,5.528,5.594,5.452,5.514,5.514,18042500
2017-02-14,55.806,57.478001,55.722,56.195999,56.195999,36726000
2019-01-15,67.0,69.760002,66.900002,68.886002,68.886002,30283000
2013-10-01,38.792,38.846001,37.674,38.599998,38.599998,38779500
2012-08-29,5.698,5.728,5.604,5.682,5.682,4194500
2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500
2017-04-12,61.268002,61.689999,59.264,59.368,59.368,30253500
2021-06-29,684.650024,687.51001,675.890015,680.76001,680.76001,17381300
2016-01-21,40.310001,40.646,39.004002,39.993999,39.993999,15831000
2020-12-10,574.369995,627.75,566.340027,627.070007,627.070007,67083200
2013-10-22,34.099998,35.556,33.222,34.307999,34.307999,56933500
2010-08-24,3.85,3.942,3.79,3.84,3.84,3365500
2021-03-15,694.090027,713.179993,684.039978,707.940002,707.940002,29335600
2017-07-05,69.440002,69.447998,65.265999,65.417999,65.417999,85233500
2017-12-05,60.400002,61.599998,60.200001,60.740002,60.740002,23232500
2016-03-18,45.82,46.896,45.612,46.548,46.548,23559000
2014-10-16,43.944,45.984001,43.82,45.27,45.27,26996500
2017-03-06,49.582001,50.34,49.501999,50.242001,50.242001,16777500
2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000
2017-03-21,52.566002,52.959999,50.048,50.136002,50.136002,34543000
2010-09-23,3.978,4.028,3.9,3.912,3.912,3340500
2020-12-03,590.02002,598.969971,582.429993,593.380005,593.380005,42552000
2019-12-30,85.758003,85.800003,81.851997,82.940002,82.940002,62932000
2015-12-15,44.363998,44.444,43.599998,44.217999,44.217999,11222000
2016-04-08,52.099998,52.164001,49.604,50.014,50.014,36819500
2018-08-30,60.452,60.919998,59.543999,60.630001,60.630001,36083500
2019-02-13,62.470001,62.549999,61.113998,61.633999,61.633999,25708000
2021-09-23,755.0,758.200012,747.919983,753.640015,753.640015,11947500
2019-04-22,53.799999,53.936001,52.495998,52.549999,52.549999,60735500
2012-09-19,6.2,6.348,6.188,6.21,6.21,5242500
2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500
2020-03-02,142.251999,148.738007,137.334,148.723999,148.723999,100975000
2013-05-15,16.360001,17.375999,15.622,16.968,16.968,84393500
2011-01-21,4.624,4.718,4.542,4.608,4.608,6085000
2011-05-19,5.406,5.688,5.32,5.64,5.64,13275500
2013-01-03,7.036,7.09,6.95,6.954,6.954,3710000
2017-09-15,74.902,76.0,74.540001,75.961998,75.961998,27102500
2021-12-07,1044.199951,1057.670044,1026.810059,1051.75,1051.75,18694900
2018-09-20,60.712002,61.195999,58.666,59.666,59.666,36747000
2020-10-08,438.440002,439.0,425.299988,425.920013,425.920013,40421100
2020-12-14,619.0,642.75,610.200012,639.830017,639.830017,52040600
2018-12-31,67.557999,67.842003,65.052002,66.559998,66.559998,31511500
2016-11-23,38.122002,39.127998,37.799999,38.627998,38.627998,24459500
2015-07-27,52.486,52.886002,50.158001,50.602001,50.602001,23471000
2013-02-12,7.69,7.774,7.458,7.578,7.578,11306500
2017-03-10,49.242001,49.299999,48.599998,48.737999,48.737999,15331500
2015-01-02,44.574001,44.650002,42.652,43.862,43.862,23822000
2019-11-07,65.828003,68.300003,65.603996,67.108002,67.108002,72336500
2020-02-04,176.591995,193.798004,166.776001,177.412003,177.412003,304694000
2011-09-02,4.732,4.798,4.536,4.614,4.614,3849500
2021-12-31,1073.439941,1082.0,1054.589966,1056.780029,1056.780029,13577900
2021-07-29,649.789978,683.690002,648.799988,677.349976,677.349976,30394600
2015-06-29,52.389999,53.189999,52.139999,52.403999,52.403999,17394500
2022-02-15,900.0,923.0,893.380005,922.429993,922.429993,19095400
2016-07-08,43.560001,43.962002,42.900002,43.355999,43.355999,20374000
2017-07-07,62.700001,63.400002,61.476002,62.644001,62.644001,70884500
2011-10-11,5.502,5.554,5.418,5.522,5.522,2878500
2019-07-25,46.700001,46.900002,45.110001,45.764,45.764,112091500
2012-12-11,6.92,7.1,6.892,7.056,7.056,7863000
2010-08-23,3.818,4.078,3.8,4.026,4.026,5440500
2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000
2010-07-01,5.0,5.184,4.054,4.392,4.392,41094000
2013-09-26,37.34,37.936001,37.122002,37.728001,37.728001,33072000
2011-12-01,6.514,6.798,6.396,6.52,6.52,5151000
2011-06-22,5.474,5.65,5.42,5.442,5.442,7378000
2013-04-16,8.838,9.228,8.782,9.118,9.118,15902000
2017-04-19,60.492001,61.324001,60.422001,61.104,61.104,19490000
2021-11-04,1234.410034,1243.48999,1217.0,1229.910034,1229.910034,25397400
2013-11-11,28.200001,29.084,27.42,28.940001,28.940001,69988000
2012-12-10,6.886,6.96,6.836,6.914,6.914,4649000
2015-12-17,46.787998,47.551998,45.962002,46.678001,46.678001,16493000
2011-12-23,5.6,5.6,5.504,5.58,5.58,2957000
2015-11-11,43.554001,43.896,42.726002,43.816002,43.816002,16739000
2019-10-25,59.543999,66.0,59.222,65.625999,65.625999,150030500
2013-04-03,8.62,8.694,8.042,8.22,8.22,28218000
2017-06-30,72.741997,73.353996,71.924004,72.321999,72.321999,29242500
2017-01-04,42.950001,45.599998,42.862,45.397999,45.397999,56067500
2015-08-12,47.0,47.953999,46.548,47.633999,47.633999,18640000
2012-05-25,6.032,6.082,5.84,5.962,5.962,3785000
2018-10-01,61.153999,62.287998,60.209999,62.139999,62.139999,108888000
2017-02-06,50.200001,51.563999,50.125999,51.554001,51.554001,17812500
2019-03-26,52.888,54.051998,52.886002,53.554001,53.554001,36754500
2021-04-19,719.599976,725.400024,691.799988,714.630005,714.630005,39686200
2017-11-07,60.203999,61.299999,60.006001,61.209999,61.209999,26471500
2018-03-20,62.973999,63.25,61.751999,62.110001,62.110001,23821500
2019-06-26,44.062,45.445999,43.619999,43.854,43.854,42536000
2011-09-13,4.602,4.82,4.55,4.816,4.816,3632500
2021-10-20,865.349976,869.48999,857.380005,865.799988,865.799988,14032100
2011-08-05,4.998,5.076,4.566,4.848,4.848,9822000
2012-07-12,6.258,6.602,6.16,6.54,6.54,5628500
2018-02-01,70.199997,71.931999,69.725998,69.849998,69.849998,20988500
2018-01-30,69.028,69.653999,68.433998,69.164001,69.164001,23588500
2015-01-20,38.773998,38.824001,37.408001,38.386002,38.386002,22516000
2012-07-27,5.742,5.932,5.62,5.902,5.902,8365000
2016-02-09,28.464001,31.958,28.209999,29.65,29.65,43258000
2022-03-03,878.77002,886.440002,832.599976,839.289978,839.289978,20541200
2013-09-09,32.624001,32.900002,31.702,32.139999,32.139999,71722500
2016-06-28,40.377998,40.810001,39.882,40.358002,40.358002,31062000
2016-01-22,40.959999,41.099998,39.806,40.509998,40.509998,15620500
2014-03-13,48.757999,48.838001,46.799999,47.557999,47.557999,31181500
2018-09-26,60.382,62.778,60.222,61.916,61.916,39216000
2018-10-04,58.790001,58.799999,55.534,56.366001,56.366001,49071000
2021-12-27,1073.670044,1117.0,1070.719971,1093.939941,1093.939941,23715300
2015-07-21,54.009998,54.700001,53.310001,53.354,53.354,30543500
2019-06-10,42.049999,43.388,41.801998,42.576,42.576,52925000
2013-11-27,24.261999,25.389999,23.903999,25.388,25.388,61838000
2010-09-07,4.122,4.2,4.1,4.108,4.108,1217000
2012-10-09,5.824,5.824,5.65,5.674,5.674,5965000
2019-09-09,46.0,46.751999,45.846001,46.358002,46.358002,24013500
